item_fat_content,item_visibility,item_type,item_mrp,outlet_type,outlet_location_type,item_weight_mean,outlet_size_mode,item_outlet_sales
low fat,0.21799414,canned,266.5884,grocery store,tier 1,12.857645184136183,small,1324.942
regular,0.054594957,breads,130.531,supermarket,tier 2,8.6,medium,1298.31
low fat,0.067441726,dairy,57.4272,grocery store,tier 1,12.857645184136183,small,111.8544
low fat,0.098910759,frozen foods,37.6164,supermarket,tier 3,12.85,high,308.9312
low fat,0.036530411,household,227.801,supermarket,tier 2,6.86,small,3904.917
low fat,0.036463975,snack foods,90.7488,supermarket,tier 2,16.85,medium,543.2928
low fat,0.0,household,74.3354,supermarket,tier 3,20.7,medium,1880.885
low fat,0.008811818,household,196.511,supermarket,tier 2,14.15,medium,2749.754
low fat,0.060017128,household,230.8642,supermarket,tier 3,9.895,high,4414.9198
low fat,0.071188446,soft drinks,111.9518,supermarket,tier 1,7.27,medium,1138.518
low fat,0.073490977,canned,157.3972,supermarket,tier 3,18.0,medium,778.986
regular,0.0,snack foods,41.7112,supermarket,tier 2,7.645,medium,852.224
low fat,0.171355643,fruits and vegetables,47.6692,supermarket,tier 2,14.65,small,739.038
regular,0.078060601,meat,106.3596,supermarket,tier 1,9.195,small,2912.2092
low fat,0.0,dairy,45.9428,supermarket,tier 3,8.775,high,790.9704
low fat,0.044566659,dairy,88.5856,supermarket,tier 1,19.85,medium,703.0848
low fat,0.116762173,canned,198.9768,supermarket,tier 3,12.857645184136183,medium,4729.8432
low fat,0.019536981,household,170.0474,supermarket,tier 1,9.0,medium,4211.185
low fat,0.067141355,household,114.586,supermarket,tier 2,17.1,small,2942.836
low fat,0.019018943,snack foods,238.7248,supermarket,tier 3,15.2,high,1659.1736
low fat,0.172365428,baking goods,144.847,grocery store,tier 3,9.17,medium,572.588
regular,0.04688734,baking goods,107.957,supermarket,tier 1,8.38,small,2966.139
low fat,0.0,fruits and vegetables,196.3426,supermarket,tier 3,16.35,medium,1384.1982
low fat,0.09512291,snack foods,212.3218,grocery store,tier 3,6.865,medium,427.4436
low fat,0.052329172,meat,243.1512,supermarket,tier 2,15.1,small,4604.6728
low fat,0.159165324,dairy,207.1296,supermarket,tier 2,7.405,small,3739.1328
low fat,0.091074449,household,196.811,supermarket,tier 2,16.35,medium,3338.987
low fat,0.220225608,fruits and vegetables,85.6198,grocery store,tier 1,12.857645184136183,small,87.2198
low fat,0.013664703,frozen foods,257.7304,supermarket,tier 2,17.5,medium,5683.2688
regular,0.185008985,fruits and vegetables,42.3796,grocery store,tier 1,12.857645184136183,small,123.8388
low fat,0.034823127,dairy,248.675,supermarket,tier 2,17.75,medium,4993.5
low fat,0.055829496,household,140.2496,supermarket,tier 2,15.1,small,2681.8424
low fat,0.096592065,health and hygiene,117.4492,supermarket,tier 3,12.857645184136183,medium,1621.8888
low fat,0.058707159,household,220.5456,supermarket,tier 3,18.2,medium,3094.6384
low fat,0.049498821,snack foods,158.792,grocery store,tier 3,9.695,medium,319.584
low fat,0.08509812,snack foods,108.2912,supermarket,tier 1,7.05,medium,2293.0152
regular,0.065339802,fruits and vegetables,89.1856,supermarket,tier 2,14.3,medium,1845.5976
low fat,0.011636708,frozen foods,94.541,supermarket,tier 2,17.7,medium,1061.951
low fat,0.011820087,household,151.634,supermarket,tier 1,20.2,small,1990.742
low fat,0.012138795,fruits and vegetables,39.2848,supermarket,tier 3,6.215,high,521.9872
low fat,0.142443405,canned,170.4132,supermarket,tier 2,18.85,medium,4396.9432
low fat,0.007342171,frozen foods,59.9536,supermarket,tier 3,6.365,high,980.0576
low fat,0.038531668,fruits and vegetables,210.6586,supermarket,tier 3,19.1,high,5487.5236
low fat,0.020833091,breads,86.5566,supermarket,tier 2,13.15,medium,1860.2452
low fat,0.006765149,household,41.7112,supermarket,tier 1,12.5,small,383.5008
low fat,0.008997141,meat,119.9756,supermarket,tier 2,11.0,medium,1938.8096
regular,0.091560606,meat,182.3292,supermarket,tier 2,18.7,small,3831.0132
regular,0.014200671,snack foods,187.1872,supermarket,tier 3,9.6,high,3214.4824
regular,0.093655728,snack foods,127.1704,supermarket,tier 1,11.8,small,3004.0896
low fat,0.0,fruits and vegetables,148.1734,supermarket,tier 3,7.02,medium,890.8404
regular,0.041214746,canned,42.0454,supermarket,tier 3,14.5,high,629.181
regular,0.14118383,baking goods,50.5008,supermarket,tier 3,9.8,medium,253.004
low fat,0.055098434,frozen foods,109.2254,supermarket,tier 2,7.905,medium,976.7286
