item_fat_content,item_visibility,item_type,item_mrp,outlet_type,outlet_location_type,item_weight_mean,outlet_size_mode,item_outlet_sales
low fat,0.088807455,frozen foods,197.3452,supermarket,tier 2,18.25,small,2740.4328
low fat,0.046556408,fruits and vegetables,47.7692,supermarket,tier 1,8.185,medium,640.4996
low fat,0.050750977,canned,122.2072,supermarket,tier 1,7.5,small,1960.1152
low fat,0.035404052,baking goods,230.601,supermarket,tier 2,12.65,small,2067.309
low fat,0.130390458,baking goods,77.2328,supermarket,tier 2,14.3,small,231.6984
low fat,0.074422769,snack foods,128.002,grocery store,tier 3,17.85,medium,253.004
low fat,0.105742544,breakfast,130.5626,grocery store,tier 3,6.425,medium,131.1626
regular,0.046729336,canned,153.4998,supermarket,tier 2,6.825,medium,2153.1972
low fat,0.073470234,canned,205.3638,supermarket,tier 3,12.857645184136183,medium,5383.6588
low fat,0.058886477,household,245.546,supermarket,tier 3,20.25,high,1724.422
low fat,0.18293775,others,243.0196,supermarket,tier 1,19.2,medium,3615.294
low fat,0.020993364,household,166.8474,grocery store,tier 3,17.7,medium,168.4474
regular,0.029223424,canned,175.437,supermarket,tier 2,9.695,medium,2999.429
low fat,0.068489201,canned,259.3278,supermarket,tier 3,12.857645184136183,medium,4165.2448
low fat,0.043326511,baking goods,95.6436,supermarket,tier 2,7.75,medium,1134.5232
low fat,0.136532569,hard drinks,159.6578,supermarket,tier 3,12.857645184136183,medium,2888.2404
regular,0.018051091,frozen foods,179.866,supermarket,tier 1,19.75,medium,2696.49
regular,0.23212188,dairy,55.5298,grocery store,tier 3,5.325,medium,53.9298
regular,0.057620562,snack foods,115.4518,grocery store,tier 1,12.857645184136183,small,113.8518
low fat,0.045865089,health and hygiene,152.3682,supermarket,tier 3,12.857645184136183,medium,2287.023
regular,0.021002171,canned,185.1924,grocery store,tier 1,12.857645184136183,small,555.2772
regular,0.029727657,baking goods,66.6142,supermarket,tier 2,6.71,medium,1120.5414
low fat,0.080527065,baking goods,79.296,supermarket,tier 3,14.35,high,719.064
low fat,0.0,health and hygiene,47.8034,supermarket,tier 1,15.2,medium,437.4306
regular,0.0,fruits and vegetables,256.633,supermarket,tier 1,5.82,medium,2050.664
regular,0.056833394,snack foods,61.9168,supermarket,tier 3,5.59,medium,1214.4192
regular,0.062256921,frozen foods,148.0418,supermarket,tier 1,18.5,small,2059.9852
regular,0.089512542,snack foods,133.1626,supermarket,tier 3,12.857645184136183,medium,3672.5528
regular,0.060427062,frozen foods,153.5656,supermarket,tier 1,14.0,small,3089.312
low fat,0.216323008,fruits and vegetables,165.021,grocery store,tier 3,7.605,medium,815.605
low fat,0.135612397,health and hygiene,61.1536,grocery store,tier 1,12.857645184136183,small,61.2536
low fat,0.085125951,baking goods,107.128,supermarket,tier 2,9.6,medium,1278.336
regular,0.122565413,meat,103.8674,supermarket,tier 2,17.7,medium,1528.011
low fat,0.0,hard drinks,43.377,grocery store,tier 3,15.7,medium,129.831
low fat,0.077670981,health and hygiene,55.093,supermarket,tier 2,13.65,medium,1301.639
regular,0.043201813,fruits and vegetables,110.1254,supermarket,tier 2,14.6,medium,1844.9318
low fat,0.088215871,snack foods,220.1798,supermarket,tier 2,15.6,medium,5068.7354
low fat,0.036295834,dairy,217.5482,supermarket,tier 3,20.25,high,1095.241
low fat,0.186528819,snack foods,151.9998,grocery store,tier 3,8.02,medium,307.5996
low fat,0.099026525,fruits and vegetables,93.8462,supermarket,tier 3,18.35,high,1295.6468
low fat,0.0,canned,118.8124,supermarket,tier 1,16.6,small,2607.2728
regular,0.063162608,frozen foods,228.6668,supermarket,tier 2,10.0,small,3455.502
regular,0.063429818,dairy,179.4318,supermarket,tier 1,16.1,medium,2345.6134
regular,0.139785104,canned,196.2426,grocery store,tier 3,13.0,medium,197.7426
regular,0.04807227,frozen foods,126.5362,supermarket,tier 2,16.1,medium,1761.7068
low fat,0.112097433,frozen foods,105.5622,supermarket,tier 1,19.0,medium,1905.5196
low fat,0.010037996,snack foods,163.5552,supermarket,tier 2,17.6,small,3086.6488
low fat,0.012789884,meat,39.1822,supermarket,tier 2,6.32,medium,1060.6194
regular,0.033431669,meat,153.1314,supermarket,tier 2,9.3,small,4653.942
regular,0.03623131,frozen foods,175.0712,supermarket,tier 2,11.1,medium,3339.6528
low fat,0.086360962,hard drinks,151.2682,supermarket,tier 3,12.857645184136183,medium,2439.4912
low fat,0.046232445,baking goods,99.4384,supermarket,tier 3,6.15,high,1379.5376
low fat,0.097618234,starchy foods,223.9746,supermarket,tier 1,20.85,small,897.4984
regular,0.046808553,canned,141.4838,supermarket,tier 1,17.1,small,1404.838
regular,0.03810738,snack foods,86.3856,supermarket,tier 3,13.15,medium,615.1992
regular,0.093846532,baking goods,95.7068,supermarket,tier 2,16.5,small,1069.2748
low fat,0.040744057,fruits and vegetables,185.924,supermarket,tier 2,11.65,medium,4101.328
low fat,0.022831052,fruits and vegetables,160.292,supermarket,tier 1,13.15,medium,4793.76
regular,0.076878416,snack foods,113.9518,supermarket,tier 1,19.35,medium,1138.518
regular,0.021501067,fruits and vegetables,122.2098,supermarket,tier 2,19.35,medium,2771.7254
regular,0.07964724,fruits and vegetables,101.4332,supermarket,tier 3,16.5,high,1948.1308
low fat,0.068809463,canned,258.5278,supermarket,tier 2,21.35,small,5206.556
regular,0.115570552,fruits and vegetables,57.5246,supermarket,tier 2,16.0,small,173.7738
low fat,0.143164371,household,34.919,supermarket,tier 3,20.5,high,73.238
regular,0.018008071,frozen foods,180.466,supermarket,tier 3,19.75,high,3415.554
low fat,0.015775777,household,179.1976,supermarket,tier 2,17.6,medium,3803.0496
regular,0.102407778,canned,234.33,supermarket,tier 2,4.615,medium,3961.51
low fat,0.003606726,hard drinks,154.1998,supermarket,tier 3,5.88,medium,1384.1982
regular,0.093801337,snack foods,126.0704,supermarket,tier 1,11.8,medium,1251.704
low fat,0.0,baking goods,101.9016,supermarket,tier 3,17.35,high,1821.6288
regular,0.033760862,meat,196.9426,supermarket,tier 1,12.35,small,5141.3076
low fat,0.031131455,fruits and vegetables,111.0228,supermarket,tier 3,12.857645184136183,medium,3205.1612
low fat,0.082177842,frozen foods,214.1534,supermarket,tier 2,9.0,medium,1720.4272
low fat,0.118858866,household,263.291,supermarket,tier 1,6.235,medium,3418.883
low fat,0.0,snack foods,244.817,supermarket,tier 2,9.6,small,4374.306
low fat,0.105448901,snack foods,156.163,supermarket,tier 2,16.75,medium,782.315
regular,0.046881328,canned,141.3838,supermarket,tier 1,17.1,medium,1685.8056
regular,0.078057026,canned,154.5998,grocery store,tier 3,6.825,medium,153.7998
regular,0.140955857,baking goods,92.212,supermarket,tier 2,6.78,medium,4101.328
regular,0.107186944,baking goods,181.9634,supermarket,tier 3,16.0,medium,3453.5046
low fat,0.153960209,starchy foods,105.9938,supermarket,tier 2,15.0,small,1179.1318
low fat,0.093160853,household,251.3066,supermarket,tier 3,7.39,medium,1004.0264
low fat,0.05629192,frozen foods,42.5454,supermarket,tier 1,17.6,small,419.454
regular,0.15604396,fruits and vegetables,239.6538,supermarket,tier 1,12.65,small,3845.6608
low fat,0.044463491,snack foods,127.102,supermarket,tier 1,17.85,small,2024.032
regular,0.00827301,dairy,150.4708,supermarket,tier 3,11.15,high,1956.1204
low fat,0.030697825,hard drinks,42.877,supermarket,tier 2,15.7,small,1168.479
low fat,0.0,others,56.4614,grocery store,tier 3,14.65,medium,55.2614
low fat,0.101281,dairy,55.0956,supermarket,tier 3,12.857645184136183,medium,2020.0372
low fat,0.012300013,fruits and vegetables,160.4894,supermarket,tier 2,18.25,medium,3073.9986
regular,0.0,baking goods,98.7042,supermarket,tier 2,20.7,medium,1884.8798
low fat,0.057313443,snack foods,53.3956,supermarket,tier 1,15.85,small,1364.89
regular,0.075625152,breads,145.7444,supermarket,tier 1,6.575,medium,3193.1768
low fat,0.030568919,others,177.866,supermarket,tier 2,17.75,medium,2336.958
low fat,0.198424841,soft drinks,185.2924,grocery store,tier 1,12.857645184136183,small,370.1848
regular,0.029578726,dairy,143.5786,supermarket,tier 3,12.857645184136183,medium,3756.4436
low fat,0.213125482,snack foods,44.9428,grocery store,tier 1,12.857645184136183,small,175.7712
regular,0.120137953,fruits and vegetables,181.2976,supermarket,tier 2,16.7,medium,3078.6592
low fat,0.028679894,household,115.1808,supermarket,tier 1,10.85,small,2109.2544
low fat,0.099804623,snack foods,113.7544,supermarket,tier 1,10.0,medium,3243.7776
regular,0.044526443,meat,37.9532,grocery store,tier 3,13.65,medium,71.9064
regular,0.162882227,frozen foods,46.8718,grocery store,tier 3,19.0,medium,189.0872
regular,0.022404493,breads,102.499,supermarket,tier 2,9.6,medium,2579.975
low fat,0.075975642,baking goods,124.1388,supermarket,tier 2,12.0,medium,1486.0656
regular,0.09644909,dairy,43.8086,supermarket,tier 2,5.925,small,312.2602
low fat,0.041816615,household,254.5014,supermarket,tier 2,13.0,small,4845.0266
regular,0.082867689,frozen foods,58.5588,supermarket,tier 2,8.18,medium,171.7764
low fat,0.076214289,fruits and vegetables,96.541,supermarket,tier 2,12.8,medium,1834.279
low fat,0.124301968,canned,89.7488,supermarket,tier 2,19.2,medium,2082.6224
regular,0.097201128,snack foods,159.4262,supermarket,tier 1,14.5,small,2705.1454
low fat,0.042861968,frozen foods,196.811,supermarket,tier 2,5.19,medium,3731.809
regular,0.0713931,fruits and vegetables,61.0536,supermarket,tier 3,13.3,high,1592.5936
low fat,0.041256807,household,88.8514,supermarket,tier 3,19.6,high,2125.2336
low fat,0.034746076,dairy,248.275,supermarket,tier 2,17.75,small,998.7
low fat,0.093441604,snack foods,119.1124,supermarket,tier 1,12.35,medium,3673.8844
low fat,0.017024598,health and hygiene,109.8228,supermarket,tier 3,14.35,high,2099.9332
low fat,0.007363189,frozen foods,63.2536,supermarket,tier 2,6.365,medium,1225.072
low fat,0.014484582,soft drinks,143.9102,supermarket,tier 3,12.857645184136183,medium,3062.0142
regular,0.011937183,canned,184.7924,supermarket,tier 3,12.857645184136183,medium,4442.2176
low fat,0.032862976,health and hygiene,238.6906,supermarket,tier 3,14.75,high,4278.4308
low fat,0.015484763,frozen foods,211.9928,supermarket,tier 1,12.15,medium,631.1784
low fat,0.026163192,household,121.5098,supermarket,tier 3,6.59,high,602.549
regular,0.073920438,dairy,255.6356,supermarket,tier 1,12.6,small,2797.6916
low fat,0.086352403,fruits and vegetables,149.8734,grocery store,tier 1,12.857645184136183,small,445.4202
low fat,0.03976832,others,83.9908,supermarket,tier 3,12.857645184136183,medium,2348.9424
regular,0.015950066,breads,47.7402,supermarket,tier 3,12.857645184136183,medium,1975.4286
regular,0.082002559,frozen foods,59.2588,supermarket,tier 3,12.857645184136183,medium,1374.2112
low fat,0.093307668,fruits and vegetables,92.7146,supermarket,tier 3,7.325,high,2006.7212
low fat,0.143199389,breads,175.837,grocery store,tier 1,12.857645184136183,small,352.874
regular,0.019965179,frozen foods,130.531,supermarket,tier 1,15.1,medium,908.817
regular,0.116108797,baking goods,164.121,supermarket,tier 3,12.857645184136183,medium,6035.477
regular,0.078339081,snack foods,172.9422,supermarket,tier 3,8.51,high,1379.5376
low fat,0.237651344,fruits and vegetables,170.2106,grocery store,tier 1,12.857645184136183,small,171.1106
regular,0.031102571,dairy,257.2672,supermarket,tier 2,20.35,medium,2045.3376
low fat,0.018097419,health and hygiene,96.9094,supermarket,tier 3,17.85,medium,1332.9316
low fat,0.078041216,snack foods,258.4962,supermarket,tier 3,18.25,medium,2848.9582
low fat,0.08226356,health and hygiene,160.492,supermarket,tier 3,17.6,high,1278.336
low fat,0.026880159,frozen foods,106.428,supermarket,tier 1,10.895,small,1491.392
low fat,0.222063351,dairy,99.6726,grocery store,tier 3,11.85,medium,195.7452
low fat,0.142589751,household,35.919,supermarket,tier 3,12.857645184136183,medium,585.904
low fat,0.126292985,fruits and vegetables,88.6198,supermarket,tier 3,14.1,medium,1133.8574
regular,0.012260981,snack foods,131.7284,supermarket,tier 2,15.15,small,1186.4556
low fat,0.05869048,dairy,91.612,grocery store,tier 3,17.25,medium,93.212
low fat,0.018982338,health and hygiene,237.059,supermarket,tier 3,17.6,medium,2836.308
low fat,0.059405152,household,179.6976,supermarket,tier 1,14.6,small,3621.952
low fat,0.027059264,meat,76.467,supermarket,tier 2,10.1,small,1761.041
low fat,0.071244438,frozen foods,119.2098,supermarket,tier 2,10.5,small,1325.6078
low fat,0.007455054,household,186.9556,supermarket,tier 2,12.6,small,3942.8676
low fat,0.046088273,health and hygiene,153.6682,supermarket,tier 1,18.7,small,3506.7686
low fat,0.096185556,frozen foods,127.1678,supermarket,tier 3,5.985,medium,3560.6984
low fat,0.11487406,baking goods,221.4114,supermarket,tier 1,12.1,small,5099.3622
regular,0.083643716,canned,196.0426,supermarket,tier 1,13.0,medium,2570.6538
regular,0.022965292,fruits and vegetables,181.695,supermarket,tier 2,19.2,medium,2563.33
low fat,0.014584584,soft drinks,146.3102,supermarket,tier 2,5.78,medium,2187.153
regular,0.059716729,fruits and vegetables,130.9968,supermarket,tier 2,7.17,small,2348.9424
regular,0.062224479,baking goods,88.1514,supermarket,tier 1,20.85,small,1682.4766
low fat,0.034360687,household,215.7218,supermarket,tier 1,18.75,medium,4274.436
low fat,0.050708743,canned,123.4072,supermarket,tier 3,7.5,high,3185.1872
regular,0.036957777,meat,230.5352,supermarket,tier 2,10.395,medium,4580.704
regular,0.023530953,meat,223.5404,supermarket,tier 1,12.8,small,1800.3232
regular,0.058681957,baking goods,170.4422,supermarket,tier 3,11.65,high,517.3266
low fat,0.064728148,snack foods,258.0646,supermarket,tier 2,20.2,medium,5668.6212
regular,0.0,snack foods,103.0016,supermarket,tier 2,11.35,small,2125.2336
regular,0.120773451,canned,186.5924,grocery store,tier 3,8.71,medium,555.2772
regular,0.115911972,snack foods,177.3028,supermarket,tier 2,8.31,medium,1948.1308
regular,0.10985775,fruits and vegetables,188.8214,grocery store,tier 3,19.0,medium,188.4214
low fat,0.050853901,canned,121.7072,supermarket,tier 2,7.5,medium,367.5216
low fat,0.090295708,household,84.6882,supermarket,tier 1,6.525,small,601.2174
low fat,0.029084548,frozen foods,122.0098,grocery store,tier 1,12.857645184136183,small,361.5294
low fat,0.026769592,household,77.0354,supermarket,tier 3,12.857645184136183,medium,2332.2974
regular,0.137580452,meat,182.8608,supermarket,tier 1,6.985,medium,4042.7376
low fat,0.066816565,household,192.2478,supermarket,tier 2,11.3,medium,1356.2346
regular,0.01179078,soft drinks,189.053,grocery store,tier 3,6.115,medium,948.765
regular,0.036921781,meat,194.2452,grocery store,tier 3,9.5,medium,782.9808
low fat,0.122742389,canned,134.2942,supermarket,tier 2,15.7,medium,1192.4478
low fat,0.089971292,dairy,143.2154,supermarket,tier 1,16.0,small,1701.7848
regular,0.099186992,frozen foods,198.7768,supermarket,tier 3,13.1,medium,3153.2288
low fat,0.0,hard drinks,39.0164,supermarket,tier 3,12.857645184136183,medium,1042.6428
low fat,0.036596012,snack foods,90.6488,supermarket,tier 2,16.85,medium,633.8416
low fat,0.041821227,soft drinks,107.628,grocery store,tier 1,12.857645184136183,small,213.056
regular,0.016635488,snack foods,157.563,grocery store,tier 3,14.85,medium,312.926
low fat,0.090084098,fruits and vegetables,197.211,supermarket,tier 2,18.2,medium,3142.576
low fat,0.008960445,meat,119.1756,supermarket,tier 1,11.0,medium,1696.4584
regular,0.162418495,fruits and vegetables,64.9168,supermarket,tier 2,21.1,medium,639.168
low fat,0.056237906,household,110.7912,grocery store,tier 3,15.2,medium,109.1912
low fat,0.071498575,hard drinks,37.7506,supermarket,tier 3,12.857645184136183,medium,796.9626
low fat,0.009791467,others,213.256,supermarket,tier 1,9.06,medium,4687.232
low fat,0.072820885,fruits and vegetables,191.253,supermarket,tier 3,11.5,high,3036.048
low fat,0.073354286,others,66.8142,supermarket,tier 2,11.15,small,2372.9112
regular,0.068010049,dairy,57.2562,supermarket,tier 2,13.5,medium,770.3306
regular,0.087406863,fruits and vegetables,221.8456,supermarket,tier 1,15.1,small,663.1368
regular,0.030198228,baking goods,98.2384,supermarket,tier 1,8.3,medium,2167.8448
regular,0.024442501,fruits and vegetables,196.411,supermarket,tier 1,14.15,medium,2749.754
low fat,0.033436336,household,107.3912,supermarket,tier 3,12.857645184136183,medium,3057.3536
regular,0.039844429,fruits and vegetables,190.1188,supermarket,tier 1,8.365,small,1904.188
regular,0.055805027,baking goods,53.0666,supermarket,tier 1,11.85,medium,512.666
low fat,0.047888606,health and hygiene,42.277,supermarket,tier 2,19.6,small,605.878
regular,0.065735977,fruits and vegetables,189.6214,supermarket,tier 1,19.0,medium,2826.321
low fat,0.076089711,snack foods,212.9218,supermarket,tier 1,18.25,medium,3846.9924
regular,0.020908608,snack foods,63.5194,supermarket,tier 1,19.85,medium,557.2746
low fat,0.030678825,starchy foods,251.704,supermarket,tier 2,12.85,medium,3542.056
low fat,0.111381428,frozen foods,106.7622,supermarket,tier 3,12.857645184136183,medium,2964.1416
low fat,0.039738393,snack foods,163.7526,supermarket,tier 3,19.6,medium,2960.1468
regular,0.01903743,fruits and vegetables,60.5536,supermarket,tier 2,15.7,medium,490.0288
low fat,0.06356617,frozen foods,151.3708,supermarket,tier 1,13.3,small,3611.2992
low fat,0.112553853,snack foods,59.022,supermarket,tier 3,10.395,medium,1378.206
